51104,-81228
51105,-81228
51106,-81229
51107,-81232
51108,-81232
51109,-81235
51110,-81235
51111,-81236
51112,-81238
51113,-81241
51114,-81243
51115,-81243
51116,-81244
51117,-81244
51118,-81247
51119,-81251
51120,-81253
51121,-81253
51122,-81255
51123,-81258
51124,-81260
51125,-81262
51126,-81263
51127,-81266
51128,-81269
51129,-81271
51130,-81273
51131,-81274
51132,-81277
51133,-81280
51134,-81282
51135,-81282
51136,-81283
51137,-81286
51138,-81289
51139,-81289
51140,-81289
51141,-81290
51142,-81292
51143,-81294
51144,-81295
51145,-81296
51146,-81297
51147,-81300
51148,-81300
51149,-81304
51150,-81306
51151,-81306
51152,-81306
51153,-81309
51154,-81313
51155,-81313
51156,-81314
51157,-81317
51158,-81319
51159,-81321
51160,-81321
51161,-81322
51162,-81325
51163,-81328
51164,-81332
51165,-81332
51166,-81333
51167,-81336
51168,-81339
51169,-81339
51170,-81341
51171,-81342
51172,-81345
51173,-81347
51174,-81349
51175,-81351
51176,-81352
51177,-81355
51178,-81357
51179,-81358
51180,-81358
51181,-81359
51182,-81361
51183,-81362
51184,-81365
51185,-81365
51186,-81365
51187,-81366
51188,-81369
51189,-81369
51190,-81369
51191,-81369
51192,-81371
51193,-81373
51194,-81375
51195,-81375
51196,-81376
51197,-81379
51198,-81382
51199,-81386
51200,-81386
51201,-81387
51202,-81390
51203,-81392
51204,-81394
51205,-81394
51206,-81395
51207,-81398
51208,-81401
51209,-81401
51210,-81401
51211,-81401
51212,-81402
51213,-81405
51214,-81409
51215,-81411
51216,-81412
51217,-81414
51218,-81417
51219,-81419
51220,-81421
51221,-81422
51222,-81424
51223,-81426
51224,-81428
51225,-81428
51226,-81429
51227,-81431
51228,-81434
51229,-81434
51230,-81434
51231,-81434
51232,-81437
51233,-81440
51234,-81440
51235,-81442
51236,-81443
51237,-81446
51238,-81448
51239,-81448
51240,-81448
51241,-81449
51242,-81452
51243,-81455
51244,-81455
51245,-81457
51246,-81458
51247,-81461
51248,-81464
51249,-81466
51250,-81466
51251,-81467
51252,-81470
51253,-81473
51254,-81475
51255,-81475
51256,-81476
51257,-81478
51258,-81481
51259,-81481
51260,-81481
51261,-81482
51262,-81485
51263,-81487
51264,-81489
51265,-81489
51266,-81490
51267,-81493
51268,-81496
51269,-81500
51270,-81502
51271,-81502
51272,-81504
51273,-81507
51274,-81511
51275,-81511
51276,-81512
51277,-81514
51278,-81516
51279,-81518
51280,-81518
51281,-81519
51282,-81522
51283,-81524
51284,-81525
51285,-81526
51286,-81527
51287,-81529
51288,-81530
51289,-81534
51290,-81536
51291,-81537
51292,-81540
51293,-81542
51294,-81546
51295,-81548
51296,-81549
51297,-81552
51298,-81555
51299,-81559
51300,-81559
51301,-81559
51302,-81561
51303,-81563
51304,-81567
51305,-81567
51306,-81568
51307,-81571
51308,-81574
51309,-81576
51310,-81578
51311,-81579
51312,-81582
51313,-81582
51314,-81586
51315,-81586
51316,-81587
51317,-81590
51318,-81593
51319,-81595
51320,-81597
51321,-81598
51322,-81601
51323,-81603
51324,-81603
51325,-81603
51326,-81604
51327,-81606
51328,-81609
51329,-81609
51330,-81609
51331,-81609
51332,-81611
51333,-81613
51334,-81617
51335,-81617
51336,-81618
51337,-81621
51338,-81621
51339,-81624
51340,-81626
51341,-81626
51342,-81628
51343,-81630
51344,-81632
51345,-81632
51346,-81633
51347,-81633
51348,-81636
51349,-81638
51350,-81638
51351,-81639
51352,-81642
51353,-81642
51354,-81645
51355,-81647
51356,-81648
51357,-81651
51358,-81653
51359,-81655
51360,-81655
51361,-81655
51362,-81657
51363,-81659
51364,-81663
51365,-81665
51366,-81666
51367,-81668
51368,-81671
51369,-81675
51370,-81677
51371,-81678
51372,-81681
51373,-81684
51374,-81684
51375,-81684
51376,-81685
51377,-81687
51378,-81688
51379,-81690
51380,-81692
51381,-81693
51382,-81696
51383,-81699
51384,-81701
51385,-81703
51386,-81704
51387,-81704
51388,-81707
51389,-81709
51390,-81711
51391,-81712
51392,-81715
51393,-81718
51394,-81722
51395,-81722
51396,-81723
51397,-81726
51398,-81728
51399,-81728
51400,-81730
51401,-81731
51402,-81734
51403,-81736
51404,-81738
51405,-81738
51406,-81739
51407,-81742
51408,-81744
51409,-81745
51410,-81745
51411,-81746
51412,-81749
51413,-81752
51414,-81752
51415,-81752
51416,-81753
51417,-81756
51418,-81758
51419,-81758
51420,-81758
51421,-81759
51422,-81761
51423,-81762
51424,-81763
51425,-81765
51426,-81766
51427,-81769
51428,-81771
51429,-81771
51430,-81771
51431,-81771
51432,-81774
51433,-81777
51434,-81777
51435,-81777
51436,-81778
51437,-81780
51438,-81783
51439,-81787
51440,-81787
51441,-81788
51442,-81791
51443,-81794
51444,-81794
51445,-81794
51446,-81795
51447,-81798
51448,-81798
51449,-81802
51450,-81804
51451,-81805
51452,-81808
51453,-81811
51454,-81813
51455,-81815
51456,-81816
51457,-81819
51458,-81821
51459,-81825
51460,-81827
51461,-81828
51462,-81831
51463,-81834
51464,-81834
51465,-81834
51466,-81835
51467,-81838
51468,-81838
51469,-81840
51470,-81840
51471,-81841
51472,-81843
51473,-81846
51474,-81846
51475,-81846
51476,-81847
51477,-81850
51478,-81853
51479,-81853
51480,-81853
51481,-81853
51482,-81855
51483,-81855
51484,-81858
51485,-81858
51486,-81859
51487,-81862
51488,-81865
51489,-81865
51490,-81865
51491,-81866
51492,-81869
51493,-81869
51494,-81873
51495,-81873
51496,-81874
51497,-81877
51498,-81877
51499,-81879
51500,-81881
51501,-81882
51502,-81885
51503,-81887
51504,-81889
51505,-81891
51506,-81891
51507,-81894
51508,-81896
51509,-81898
51510,-81898
51511,-81899
51512,-81901
51513,-81902
51514,-81904
51515,-81904
51516,-81904
51517,-81906
51518,-81909
51519,-81909
51520,-81909
51521,-81910
51522,-81913
51523,-81915
51524,-81917
51525,-81917
51526,-81917
51527,-81918
51528,-81920
51529,-81920
51530,-81920
51531,-81921
51532,-81924
51533,-81926
51534,-81926
51535,-81927
51536,-81927
51537,-81930
51538,-81933
51539,-81933
51540,-81933
51541,-81934
51542,-81937
51543,-81939
51544,-81941
51545,-81941
51546,-81941
51547,-81943
51548,-81946
51549,-81946
51550,-81948
51551,-81949
51552,-81952
51553,-81955
51554,-81959
51555,-81959
51556,-81960
51557,-81962
51558,-81964
51559,-81964
51560,-81964
51561,-81965
51562,-81968
51563,-81971
51564,-81973
51565,-81973
51566,-81974
51567,-81977
51568,-81979
51569,-81979
51570,-81979
51571,-81979
51572,-81982
51573,-81985
51574,-81987
51575,-81989
51576,-81990
51577,-81993
51578,-81996
51579,-81996
51580,-81996
51581,-81997
51582,-82000
51583,-82003
51584,-82007
51585,-82007
51586,-82008
51587,-82011
51588,-82013
51589,-82015
51590,-82017
51591,-82018
51592,-82021
51593,-82024
51594,-82024
51595,-82024
51596,-82025
51597,-82028
51598,-82031
51599,-82035
51600,-82037
51601,-82038
51602,-82041
51603,-82044
51604,-82044
51605,-82044
51606,-82045
51607,-82048
51608,-82050
51609,-82051
51610,-82053
51611,-82054
51612,-82056
51613,-82057
51614,-82060
51615,-82060
51616,-82061
51617,-82061
51618,-82064
51619,-82066
51620,-82066
51621,-82067
51622,-82069
51623,-82072
51624,-82072
51625,-82074
51626,-82075
51627,-82075
51628,-82078
51629,-82082
51630,-82084
51631,-82085
51632,-82088
51633,-82091
51634,-82093
51635,-82095
51636,-82096
51637,-82098
51638,-82099
51639,-82101
51640,-82101
51641,-82102
51642,-82105
51643,-82105
51644,-82108
51645,-82108
51646,-82108
51647,-82109
51648,-82112
51649,-82114
51650,-82114
51651,-82115
51652,-82118
51653,-82120
51654,-82122
51655,-82124
51656,-82125
51657,-82127
51658,-82130
51659,-82132
51660,-82134
51661,-82135
51662,-82135
51663,-82138
51664,-82140
51665,-82140
51666,-82141
51667,-82144
51668,-82147
51669,-82149
51670,-82151
51671,-82152
51672,-82155
51673,-82157
51674,-82161
51675,-82163
51676,-82164
51677,-82166
51678,-82167
51679,-82171
51680,-82173
51681,-82174
51682,-82177
51683,-82180
51684,-82184
51685,-82184
51686,-82185
51687,-82188
51688,-82191
51689,-82195
51690,-82197
51691,-82198
51692,-82200
51693,-82203
51694,-82205
51695,-82205
51696,-82206
51697,-82209
51698,-82209
51699,-82209
51700,-82209
51701,-82210
51702,-82213
51703,-82215
51704,-82217
51705,-82217
51706,-82218
51707,-82221
51708,-82223
51709,-82225
51710,-82227
51711,-82228
51712,-82231
51713,-82233
51714,-82233
51715,-82234
51716,-82234
51717,-82237
51718,-82237
51719,-82240
51720,-82240
51721,-82241
51722,-82244
51723,-82247
51724,-82247
51725,-82247
51726,-82248
51727,-82251
51728,-82253
51729,-82253
51730,-82253
51731,-82254
51732,-82257
51733,-82260
51734,-82260
51735,-82260
51736,-82261
51737,-82264
51738,-82264
51739,-82268
51740,-82268
51741,-82269
51742,-82272
51743,-82275
51744,-82277
51745,-82279
51746,-82280
51747,-82283
51748,-82285
51749,-82289
51750,-82291
51751,-82292
51752,-82294
51753,-82297
51754,-82297
51755,-82297
51756,-82298
51757,-82300
51758,-82301
51759,-82305
51760,-82307
51761,-82308
51762,-82311
51763,-82313
51764,-82317
51765,-82317
51766,-82318
51767,-82321
51768,-82323
51769,-82325
51770,-82325
51771,-82326
51772,-82329
51773,-82331
51774,-82335
51775,-82335
51776,-82336
51777,-82339
51778,-82339
51779,-82343
51780,-82343
51781,-82343
51782,-82345
51783,-82346
51784,-82348
51785,-82348
51786,-82349
51787,-82352
51788,-82352
51789,-82354
51790,-82354
51791,-82355
51792,-82358
51793,-82361
51794,-82365
51795,-82365
51796,-82365
51797,-82367
51798,-82370
51799,-82370
51800,-82370
51801,-82371
51802,-82373
51803,-82374
51804,-82377
51805,-82377
51806,-82377
51807,-82378
51808,-82380
51809,-82384
51810,-82384
51811,-82384
51812,-82384
51813,-82386
51814,-82386
51815,-82386
51816,-82387
51817,-82389
51818,-82392
51819,-82394
51820,-82394
51821,-82394
51822,-82396
51823,-82399
51824,-82401
51825,-82401
51826,-82402
51827,-82404
51828,-82407
51829,-82411
51830,-82411
51831,-82411
51832,-82411
51833,-82414
51834,-82418
51835,-82418
51836,-82419
51837,-82422
51838,-82424
51839,-82426
51840,-82426
51841,-82426
51842,-82428
51843,-82431
51844,-82435
51845,-82435
51846,-82436
51847,-82439
51848,-82441
51849,-82443
51850,-82445
51851,-82446
51852,-82448
51853,-82451
51854,-82451
51855,-82451
51856,-82452
51857,-82455
51858,-82458
51859,-82460
51860,-82462
51861,-82463
51862,-82463
51863,-82466
51864,-82468
51865,-82470
51866,-82471
51867,-82472
51868,-82474
51869,-82475
51870,-82475
51871,-82475
51872,-82478
51873,-82481
51874,-82481
51875,-82483
51876,-82483
51877,-82483
51878,-82486
51879,-82486
51880,-82486
51881,-82487
51882,-82490
51883,-82492
51884,-82496
51885,-82496
51886,-82497
51887,-82500
51888,-82503
51889,-82507
51890,-82507
51891,-82507
51892,-82509
51893,-82512
51894,-82516
51895,-82518
51896,-82518
51897,-82520
51898,-82522
51899,-82522
51900,-82522
51901,-82522
51902,-82525
51903,-82528
51904,-82530
51905,-82532
51906,-82533
51907,-82535
51908,-82537
51909,-82539
51910,-82539
51911,-82539
51912,-82541
51913,-82542
51914,-82546
51915,-82546
51916,-82546
51917,-82546
51918,-82549
51919,-82549
51920,-82551
51921,-82552
51922,-82554
51923,-82555
51924,-82557
51925,-82559
51926,-82560
51927,-82563
51928,-82565
51929,-82567
51930,-82569
51931,-82570
51932,-82573
51933,-82575
51934,-82575
51935,-82575
51936,-82576
51937,-82579
51938,-82582
51939,-82584
51940,-82584
51941,-82585
51942,-82588
51943,-82590
51944,-82592
51945,-82594
51946,-82595
51947,-82598
51948,-82598
51949,-82601
51950,-82601
51951,-82602
51952,-82603
51953,-82605
51954,-82607
51955,-82609
51956,-82610
51957,-82613
51958,-82616
51959,-82618
51960,-82618
51961,-82618
51962,-82618
51963,-82619
51964,-82621
51965,-82623
51966,-82624
51967,-82627
51968,-82630
51969,-82634
51970,-82634
51971,-82635
51972,-82638
51973,-82641
51974,-82645
51975,-82645
51976,-82645
51977,-82645
51978,-82646
51979,-82648
51980,-82648
51981,-82649
51982,-82652
51983,-82655
51984,-82659
51985,-82661
51986,-82662
51987,-82664
51988,-82667
51989,-82667
51990,-82667
51991,-82668
51992,-82671
51993,-82671
51994,-82671
51995,-82672
51996,-82673
51997,-82676
51998,-82678
51999,-82682
52000,-82684
52001,-82685
52002,-82687
52003,-82690
52004,-82694
52005,-82694
52006,-82695
52007,-82698
52008,-82700
52009,-82702
52010,-82702
52011,-82702
52012,-82703
52013,-82704
52014,-82706
52015,-82706
52016,-82707
52017,-82710
52018,-82712
52019,-82714
52020,-82714
52021,-82715
52022,-82717
52023,-82719
52024,-82720
52025,-82720
52026,-82720
52027,-82723
52028,-82723
52029,-82725
52030,-82725
52031,-82726
52032,-82728
52033,-82731
52034,-82733
52035,-82735
52036,-82736
52037,-82739
52038,-82742
52039,-82744
52040,-82744
52041,-82745
52042,-82748
52043,-82750
52044,-82751
52045,-82751
52046,-82752
52047,-82754
52048,-82756
52049,-82760
52050,-82760
52051,-82761
52052,-82764
52053,-82764
52054,-82765
52055,-82766
52056,-82767
52057,-82770
52058,-82772
52059,-82774
52060,-82776
52061,-82777
52062,-82779
52063,-82780
52064,-82784
52065,-82784
52066,-82785
52067,-82787
52068,-82790
52069,-82790
52070,-82790
52071,-82790
52072,-82793
52073,-82796
52074,-82800
52075,-82800
52076,-82800
52077,-82802
52078,-82802
52079,-82802
52080,-82804
52081,-82804
52082,-82805
52083,-82808
52084,-82808
52085,-82808
52086,-82809
52087,-82811
52088,-82814
52089,-82816
52090,-82818
52091,-82819
52092,-82822
52093,-82825
52094,-82827
52095,-82827
52096,-82828
52097,-82831
52098,-82831
52099,-82831
52100,-82831
52101,-82832
52102,-82835
52103,-82838
52104,-82838
52105,-82840
52106,-82841
52107,-82844
52108,-82847
52109,-82847
52110,-82849
52111,-82850
52112,-82853
52113,-82853
52114,-82855
52115,-82855
52116,-82856
52117,-82859
52118,-82862
52119,-82862
52120,-82864
52121,-82865
52122,-82867
52123,-82870
52124,-82874
52125,-82876
52126,-82877
52127,-82877
52128,-82880
52129,-82881
52130,-82882
52131,-82883
52132,-82886
52133,-82889
52134,-82889
52135,-82889
52136,-82890
52137,-82892
52138,-82894
52139,-82896
52140,-82898
52141,-82898
52142,-82898
52143,-82901
52144,-82902
52145,-82904
52146,-82904
52147,-82907
52148,-82907
52149,-82910
52150,-82910
52151,-82910
52152,-82912
52153,-82914
52154,-82914
52155,-82914
52156,-82915
52157,-82917
52158,-82918
52159,-82920
52160,-82920
52161,-82921
52162,-82924
52163,-82924
52164,-82924
52165,-82924
52166,-82925
52167,-82928
52168,-82928
52169,-82930
52170,-82932
52171,-82933
52172,-82936
52173,-82939
52174,-82943
52175,-82945
52176,-82946
52177,-82949
52178,-82951
52179,-82951
52180,-82951
52181,-82952
52182,-82955
52183,-82957
52184,-82959
52185,-82959
52186,-82959
52187,-82961
52188,-82963
52189,-82965
52190,-82965
52191,-82966
52192,-82969
52193,-82972
52194,-82972
52195,-82972
52196,-82973
52197,-82976
52198,-82979
52199,-82983
52200,-82985
52201,-82986
52202,-82989
52203,-82992
52204,-82992
52205,-82992
52206,-82992
52207,-82994
52208,-82997
52209,-82997
52210,-82999
52211,-83000
52212,-83003
52213,-83006
52214,-83008
52215,-83010
52216,-83011
52217,-83014
52218,-83014
52219,-83016
52220,-83016
52221,-83017
52222,-83020
52223,-83020
52224,-83021
52225,-83023
52226,-83024
52227,-83024
52228,-83027
52229,-83028
52230,-83030
52231,-83031
52232,-83034
52233,-83037
52234,-83037
52235,-83039
52236,-83040
52237,-83043
52238,-83046
52239,-83050
52240,-83052
52241,-83052
52242,-83055
52243,-83055
52244,-83055
52245,-83057
52246,-83058
52247,-83061
52248,-83063
52249,-83065
52250,-83065
52251,-83066
52252,-83068
52253,-83071
52254,-83073
52255,-83075
52256,-83075
52257,-83075
52258,-83075
52259,-83079
52260,-83081
52261,-83081
52262,-83081
52263,-83081
52264,-83085
52265,-83085
52266,-83086
52267,-83089
52268,-83092
52269,-83094
52270,-83094
52271,-83094
52272,-83096
52273,-83098
52274,-83100
52275,-83100
52276,-83101
52277,-83103
52278,-83106
52279,-83106
52280,-83106
52281,-83107
52282,-83109
52283,-83111
52284,-83115
52285,-83115
52286,-83116
52287,-83118
52288,-83119
52289,-83121
52290,-83121
52291,-83121
52292,-83124
52293,-83126
52294,-83126
52295,-83126
52296,-83127
52297,-83130
52298,-83133
52299,-83133
52300,-83133
52301,-83134
52302,-83137
52303,-83139
52304,-83141
52305,-83141
52306,-83142
52307,-83145
52308,-83148
52309,-83152
52310,-83152
52311,-83153
52312,-83156
52313,-83159
52314,-83159
52315,-83159
52316,-83160
52317,-83163
52318,-83163
52319,-83166
52320,-83168
52321,-83169
52322,-83171
52323,-83174
52324,-83176
52325,-83176
52326,-83176
52327,-83178
52328,-83180
52329,-83180
52330,-83180
52331,-83181
52332,-83184
52333,-83186
52334,-83188
52335,-83188
52336,-83189
52337,-83191
52338,-83193
52339,-83197
52340,-83197
52341,-83198
52342,-83201
52343,-83201
52344,-83203
52345,-83203
52346,-83204
52347,-83207
52348,-83210
52349,-83210
52350,-83210
52351,-83211
52352,-83214
52353,-83217
52354,-83219
52355,-83219
52356,-83220
52357,-83223
52358,-83226
52359,-83226
52360,-83226
52361,-83227
52362,-83230
52363,-83233
52364,-83233
52365,-83233
52366,-83234
52367,-83234
52368,-83237
52369,-83238
52370,-83238
52371,-83239
52372,-83242
52373,-83242
52374,-83246
52375,-83248
52376,-83249
52377,-83252
52378,-83254
52379,-83256
52380,-83256
52381,-83257
52382,-83259
52383,-83262
52384,-83264
52385,-83264
52386,-83265
52387,-83267
52388,-83270
52389,-83272
52390,-83274
52391,-83275
52392,-83278
52393,-83278
52394,-83282
52395,-83284
52396,-83285
52397,-83287
52398,-83289
52399,-83289
52400,-83289
52401,-83290
52402,-83293
52403,-83296
52404,-83296
52405,-83296
52406,-83297
52407,-83299
52408,-83302
52409,-83304
52410,-83306
52411,-83307
52412,-83310
52413,-83310
52414,-83312
52415,-83312
52416,-83313
52417,-83316
52418,-83319
52419,-83319
52420,-83319
52421,-83320
52422,-83322
52423,-83323
52424,-83326
52425,-83328
52426,-83328
52427,-83328
52428,-83331
52429,-83331
52430,-83333
52431,-83334
52432,-83337
52433,-83340
52434,-83342
52435,-83342
52436,-83343
52437,-83346
52438,-83349
52439,-83353
52440,-83353
52441,-83354
52442,-83356
52443,-83359
52444,-83359
52445,-83359
52446,-83360
52447,-83363
52448,-83366
52449,-83366
52450,-83366
52451,-83367
52452,-83370
52453,-83373
52454,-83377
52455,-83377
52456,-83378
52457,-83380
52458,-83382
52459,-83382
52460,-83384
52461,-83384
52462,-83386
52463,-83388
52464,-83390
52465,-83390
52466,-83390
52467,-83392
52468,-83393
52469,-83395
52470,-83397
52471,-83397
52472,-83397
52473,-83399
52474,-83401
52475,-83401
52476,-83402
52477,-83405
52478,-83407
52479,-83407
52480,-83407
52481,-83408
52482,-83410
52483,-83413
52484,-83413
52485,-83415
52486,-83416
52487,-83419
52488,-83421
52489,-83423
52490,-83425
52491,-83426
52492,-83429
52493,-83429
52494,-83432
52495,-83432
52496,-83432
52497,-83434
52498,-83437
52499,-83437
52500,-83437
52501,-83438
52502,-83441
52503,-83443
52504,-83443
52505,-83445
52506,-83446
52507,-83449
52508,-83449
52509,-83449
52510,-83449
52511,-83450
52512,-83452
52513,-83453
52514,-83455
52515,-83457
52516,-83458
52517,-83460
52518,-83462
52519,-83464
52520,-83466
52521,-83467
52522,-83469
52523,-83471
52524,-83473
52525,-83475
52526,-83476
52527,-83479
52528,-83479
52529,-83479
52530,-83481
52531,-83481
52532,-83483
52533,-83485
52534,-83487
52535,-83489
52536,-83490
52537,-83493
52538,-83496
52539,-83496
52540,-83498
52541,-83499
52542,-83502
52543,-83505
52544,-83507
52545,-83507
52546,-83508
52547,-83510
52548,-83511
52549,-83513
52550,-83513
52551,-83513
52552,-83516
52553,-83518
52554,-83518
52555,-83518
52556,-83519
52557,-83522
52558,-83525
52559,-83525
52560,-83527
52561,-83528
52562,-83530
52563,-83533
52564,-83535
52565,-83535
52566,-83536
52567,-83539
52568,-83541
52569,-83542
52570,-83544
52571,-83545
52572,-83548
52573,-83551
52574,-83551
52575,-83551
52576,-83551
52577,-83552
52578,-83555
52579,-83557
52580,-83557
52581,-83558
52582,-83560
52583,-83563
52584,-83563
52585,-83565
52586,-83566
52587,-83569
52588,-83572
52589,-83572
52590,-83574
52591,-83575
52592,-83578
52593,-83581
52594,-83581
52595,-83581
52596,-83582
52597,-83584
52598,-83587
52599,-83589
52600,-83589
52601,-83590
52602,-83593
52603,-83596
52604,-83596
52605,-83596
52606,-83597
52607,-83600
52608,-83600
52609,-83603
52610,-83603
52611,-83603
52612,-83605
52613,-83608
52614,-83612
52615,-83612
52616,-83613
52617,-83615
52618,-83617
52619,-83619
52620,-83621
52621,-83622
52622,-83625
52623,-83627
52624,-83631
52625,-83631
52626,-83632
52627,-83634
52628,-83635
52629,-83637
52630,-83639
52631,-83640
52632,-83643
52633,-83646
52634,-83646
52635,-83648
52636,-83649
52637,-83652
52638,-83655
52639,-83657
52640,-83657
52641,-83658
52642,-83661
52643,-83663
52644,-83665
52645,-83665
52646,-83665
52647,-83667
52648,-83669
52649,-83670
52650,-83672
52651,-83673
52652,-83675
52653,-83677
52654,-83679
52655,-83679
52656,-83680
52657,-83681
52658,-83683
52659,-83685
52660,-83687
52661,-83688
52662,-83691
52663,-83694
52664,-83698
52665,-83698
52666,-83699
52667,-83702
52668,-83702
52669,-83704
52670,-83704
52671,-83705
52672,-83708
52673,-83708
52674,-83710
52675,-83712
52676,-83712
52677,-83715
52678,-83715
52679,-83718
52680,-83720
52681,-83721
52682,-83724
52683,-83724
52684,-83727
52685,-83727
52686,-83728
52687,-83731
52688,-83731
52689,-83734
52690,-83734
52691,-83734
52692,-83736
52693,-83736
52694,-83736
52695,-83738
52696,-83739
52697,-83739
52698,-83742
52699,-83743
52700,-83743
52701,-83744
52702,-83747
52703,-83749
52704,-83750
52705,-83752
52706,-83753
52707,-83756
52708,-83756
52709,-83758
52710,-83760
52711,-83761
52712,-83764
52713,-83767
52714,-83769
52715,-83771
52716,-83771
52717,-83771
52718,-83773
52719,-83775
52720,-83777
52721,-83777
52722,-83780
52723,-83780
52724,-83780
52725,-83782
52726,-83782
52727,-83783
52728,-83786
52729,-83786
52730,-83786
52731,-83787
52732,-83790
52733,-83793
52734,-83793
52735,-83793
52736,-83794
52737,-83797
52738,-83800
52739,-83804
52740,-83804
52741,-83805
52742,-83807
52743,-83809
52744,-83813
52745,-83813
52746,-83814
52747,-83817
52748,-83817
52749,-83821
52750,-83821
52751,-83821
52752,-83823
52753,-83826
52754,-83828
52755,-83830
52756,-83831
52757,-83834
52758,-83836
52759,-83838
52760,-83838
52761,-83839
52762,-83842
52763,-83845
52764,-83845
52765,-83847
52766,-83848
52767,-83850
52768,-83852
52769,-83854
52770,-83856
52771,-83857
52772,-83860
52773,-83860
52774,-83863
52775,-83863
52776,-83864
52777,-83867
52778,-83870
52779,-83874
52780,-83874
52781,-83875
52782,-83878
52783,-83878
52784,-83882
52785,-83884
52786,-83885
52787,-83887
52788,-83890
52789,-83894
52790,-83894
52791,-83894
52792,-83894
52793,-83897
52794,-83899
52795,-83901
52796,-83902
52797,-83905
52798,-83908
52799,-83912
52800,-83912
52801,-83913
52802,-83916
52803,-83918
52804,-83919
52805,-83921
52806,-83922
52807,-83924
52808,-83927
52809,-83929
52810,-83931
52811,-83932
52812,-83935
52813,-83938
52814,-83940
52815,-83940
52816,-83941
52817,-83944
52818,-83947
52819,-83951
52820,-83951
52821,-83952
52822,-83954
52823,-83957
52824,-83957
52825,-83959
52826,-83959
52827,-83961
52828,-83962
52829,-83966
52830,-83966
52831,-83967
52832,-83970
52833,-83973
52834,-83973
52835,-83973
52836,-83974
52837,-83977
52838,-83979
52839,-83983
52840,-83985
52841,-83986
52842,-83988
52843,-83990
52844,-83992
52845,-83994
52846,-83995
52847,-83998
52848,-83998
52849,-84001
52850,-84003
52851,-84004
52852,-84006
52853,-84007
52854,-84009
52855,-84009
52856,-84010
52857,-84013
52858,-84013
52859,-84016
52860,-84016
52861,-84017
52862,-84019
52863,-84022
52864,-84024
52865,-84024
52866,-84025
52867,-84025
52868,-84028
52869,-84032
52870,-84034
52871,-84034
52872,-84036
52873,-84039
52874,-84041
52875,-84043
52876,-84044
52877,-84047
52878,-84050
52879,-84052
52880,-84054
52881,-84055
52882,-84058
52883,-84061
52884,-84063
52885,-84063
52886,-84064
52887,-84067
52888,-84070
52889,-84070
52890,-84070
52891,-84071
52892,-84073
52893,-84075
52894,-84076
52895,-84077
52896,-84078
52897,-84081
52898,-84081
52899,-84085
52900,-84087
52901,-84087
52902,-84087
52903,-84090
52904,-84094
52905,-84094
52906,-84095
52907,-84098
52908,-84100
52909,-84102
52910,-84102
52911,-84103
52912,-84106
52913,-84109
52914,-84113
52915,-84113
52916,-84114
52917,-84117
52918,-84120
52919,-84120
52920,-84122
52921,-84123
52922,-84126
52923,-84128
52924,-84130
52925,-84132
52926,-84133
52927,-84136
52928,-84138
52929,-84139
52930,-84139
52931,-84140
52932,-84142
52933,-84143
52934,-84146
52935,-84146
52936,-84146
52937,-84147
52938,-84150
52939,-84150
52940,-84150
52941,-84150
52942,-84152
52943,-84154
52944,-84156
52945,-84156
52946,-84157
52947,-84160
52948,-84163
52949,-84167
52950,-84167
52951,-84168
52952,-84171
52953,-84173
52954,-84175
52955,-84175
52956,-84176
52957,-84179
52958,-84182
52959,-84182
52960,-84182
52961,-84182
52962,-84183
52963,-84186
52964,-84190
52965,-84192
52966,-84193
52967,-84195
52968,-84198
52969,-84200
52970,-84202
52971,-84203
52972,-84205
52973,-84207
52974,-84209
52975,-84209
52976,-84210
52977,-84212
52978,-84215
52979,-84215
52980,-84215
52981,-84215
52982,-84218
52983,-84221
52984,-84221
52985,-84223
52986,-84224
52987,-84227
52988,-84229
52989,-84229
52990,-84229
52991,-84230
52992,-84233
52993,-84236
52994,-84236
52995,-84238
52996,-84239
52997,-84242
52998,-84245
52999,-84247
53000,-84247
53001,-84248
53002,-84251
53003,-84254
53004,-84256
53005,-84256
53006,-84257
53007,-84259
53008,-84262
53009,-84262
53010,-84262
53011,-84263
53012,-84266
53013,-84268
53014,-84270
53015,-84270
53016,-84271
53017,-84274
53018,-84277
53019,-84281
53020,-84283
53021,-84283
53022,-84285
53023,-84288
53024,-84292
53025,-84292
53026,-84293
53027,-84295
53028,-84297
53029,-84299
53030,-84299
53031,-84300
53032,-84303
53033,-84305
53034,-84306
53035,-84307
53036,-84308
53037,-84310
53038,-84311
53039,-84315
53040,-84317
53041,-84318
53042,-84321
53043,-84323
53044,-84327
53045,-84329
53046,-84330
53047,-84333
53048,-84336
53049,-84340
53050,-84340
53051,-84340
53052,-84342
53053,-84344
53054,-84348
53055,-84348
53056,-84349
53057,-84352
53058,-84355
53059,-84357
53060,-84359
53061,-84360
53062,-84363
53063,-84363
53064,-84367
53065,-84367
53066,-84368
53067,-84371
53068,-84374
53069,-84376
53070,-84378
53071,-84379
53072,-84382
53073,-84384
53074,-84384
53075,-84384
53076,-84385
53077,-84387
53078,-84390
53079,-84390
53080,-84390
53081,-84390
53082,-84392
53083,-84394
53084,-84398
53085,-84398
53086,-84399
53087,-84402
53088,-84402
53089,-84405
53090,-84407
53091,-84407
53092,-84409
53093,-84411
53094,-84413
53095,-84413
53096,-84414
53097,-84414
53098,-84417
53099,-84419
53100,-84419
53101,-84420
53102,-84423
53103,-84423
